price,c_by_hour,load_forecast_da,off_wind_da,on_wind_da,solar_da,gen_forecast_da,res_sum_da,date,year,month,day,weekday,hour,dayofyear,is_holiday,day_type
120.09,4,62793.065,3118.0,6105.8525,6267.845,53800.19,15491.697500000002,2023-10-26,2023,10,26,3,12,299,0,weekday
119.6,4,61332.255,3061.1075,5801.9400000000005,5359.895,52187.35,14222.9425,2023-10-26,2023,10,26,3,13,299,0,weekday
120.01,4,59705.7975,3118.2775,5532.6425,3849.705,51067.27,12500.625,2023-10-26,2023,10,26,3,14,299,0,weekday
131.14,4,59049.3875,3299.685,5369.67,1974.85,50437.61,10644.205,2023-10-26,2023,10,26,3,15,299,0,weekday
142.91,4,60012.4475,3558.53,5352.795,528.205,51130.54,9439.53,2023-10-26,2023,10,26,3,16,299,0,weekday
150.95,4,61727.8625,3887.3875,5397.5525,35.815,52045.07,9320.755,2023-10-26,2023,10,26,3,17,299,0,weekday
150.99,4,61118.7375,4221.295,5526.915,0.0,52689.68,9748.21,2023-10-26,2023,10,26,3,18,299,0,weekday
130.72,4,57532.03,4434.95,5730.995,0.0,50524.15,10165.945,2023-10-26,2023,10,26,3,19,299,0,weekday
119.06,4,54182.6825,4469.01,5620.4225,0.0,47204.9,10089.4325,2023-10-26,2023,10,26,3,20,299,0,weekday
117.06,4,50726.1525,4431.975,5446.825,0.0,44099.05,9878.8,2023-10-26,2023,10,26,3,21,299,0,weekday
117.06,4,46731.43,4340.8475,5210.5575,0.0,40724.54,9551.405,2023-10-26,2023,10,26,3,22,299,0,weekday
104.56,4,44527.305,4857.785,4167.0425,0.0,38588.05,9024.8275,2023-10-26,2023,10,26,3,23,299,0,weekday
97.33,4,43007.41,4869.965,4139.7425,0.0,37243.16,9009.7075,2023-10-27,2023,10,27,4,0,300,0,weekday
95.11,4,42375.185,4821.2075,4213.1225,0.0,36606.68,9034.330000000002,2023-10-27,2023,10,27,4,1,300,0,weekday
95.0,4,43064.1575,4776.2075,4286.15,0.0,36690.02,9062.3575,2023-10-27,2023,10,27,4,2,300,0,weekday
99.15,4,44696.965,4775.75,4444.4425,0.0,37751.54,9220.1925,2023-10-27,2023,10,27,4,3,300,0,weekday
104.58,4,47687.630000000005,4790.4075,4726.31,0.0,39868.37,9516.7175,2023-10-27,2023,10,27,4,4,300,0,weekday
122.61,4,53727.4375,4824.12,5263.4075,0.0,44877.45,10087.5275,2023-10-27,2023,10,27,4,5,300,0,weekday
143.28,4,57975.5025,4835.9475,6022.8925,11.9525,49054.92,10870.7925,2023-10-27,2023,10,27,4,6,300,0,weekday
154.55,4,60188.08,4835.3375,6680.61,326.285,52416.4,11842.232499999998,2023-10-27,2023,10,27,4,7,300,0,weekday
152.7,4,61438.6025,4817.575,7484.725,1575.915,54501.49,13878.215,2023-10-27,2023,10,27,4,8,300,0,weekday
145.19,4,62201.3425,4765.56,8309.105,3633.4175,55685.11,16708.0825,2023-10-27,2023,10,27,4,9,300,0,weekday
138.29,4,62569.8525,4603.265,9080.1225,6149.4075,56008.3,19832.795,2023-10-27,2023,10,27,4,10,300,0,weekday
122.39,4,62548.925,4392.31,9430.575,8125.9125,56917.84,21948.7975,2023-10-27,2023,10,27,4,11,300,0,weekday
109.8,4,61460.9425,4156.2325,9671.495,8944.592499999999,56901.47,22772.32,2023-10-27,2023,10,27,4,12,300,0,weekday
101.57,4,59977.9775,3944.375,9834.5625,8336.69,55569.02,22115.6275,2023-10-27,2023,10,27,4,13,300,0,weekday
107.68,4,58683.8375,3807.515,9710.205,6389.93,53852.63,19907.65,2023-10-27,2023,10,27,4,14,300,0,weekday
126.41,4,57974.1325,3709.565,9585.2675,3663.0225,52079.21,16957.855,2023-10-27,2023,10,27,4,15,300,0,weekday
128.36,4,58765.1075,3698.93,9658.845,1030.045,50753.18,14387.82,2023-10-27,2023,10,27,4,16,300,0,weekday
139.82,4,59843.6225,3794.4775,9844.11,24.4025,51426.61,13662.990000000002,2023-10-27,2023,10,27,4,17,300,0,weekday
140.54,4,58719.9625,3956.785,10127.4725,0.0,51657.31,14084.2575,2023-10-27,2023,10,27,4,18,300,0,weekday
120.89,4,55348.7075,4097.665,10657.4775,0.0,49932.74,14755.142500000002,2023-10-27,2023,10,27,4,19,300,0,weekday
100.05,4,52271.1275,4131.5975,10869.315,0.0,47235.45,15000.9125,2023-10-27,2023,10,27,4,20,300,0,weekday
96.84,4,49118.23,4129.9425,10934.035,0.0,43269.0,15063.9775,2023-10-27,2023,10,27,4,21,300,0,weekday
96.84,4,45517.1575,4089.705,11161.35,0.0,37719.74,15251.055,2023-10-27,2023,10,27,4,22,300,0,weekday
84.6,4,42811.955,4281.515,11440.7075,0.0,36650.76,15722.2225,2023-10-27,2023,10,27,4,23,300,0,weekday
68.61,4,40998.14,4271.155,11766.56,0.0,35973.77,16037.715,2023-10-28,2023,10,28,5,0,301,0,weekend
64.59,4,39964.905,4286.0375,11928.7875,0.0,35403.01,16214.825,2023-10-28,2023,10,28,5,1,301,0,weekend
55.0,4,39921.8075,4367.9925,12362.02,0.0,35079.06,16730.0125,2023-10-28,2023,10,28,5,2,301,0,weekend
60.51,4,40432.1725,4458.12,12860.2675,0.0,35556.24,17318.3875,2023-10-28,2023,10,28,5,3,301,0,weekend
69.01,4,41319.33,4412.4825,13159.6825,0.0,36085.59,17572.165,2023-10-28,2023,10,28,5,4,301,0,weekend
66.47,4,43008.605,4173.5875,13408.345,0.0,37279.76,17581.9325,2023-10-28,2023,10,28,5,5,301,0,weekend
79.9,4,45426.1,3883.38,13504.135,17.439999999999998,37868.82,17404.954999999998,2023-10-28,2023,10,28,5,6,301,0,weekend
90.69,4,48526.2175,3671.2775,13384.295,911.1175,40533.44,17966.690000000002,2023-10-28,2023,10,28,5,7,301,0,weekend
89.5,4,51906.3475,3563.515,13260.9675,4000.42,44291.53,20824.902500000004,2023-10-28,2023,10,28,5,8,301,0,weekend
87.01,4,53881.9275,3440.39,13075.28,8125.424999999999,46376.73,24641.095,2023-10-28,2023,10,28,5,9,301,0,weekend
69.79,4,54757.755,3280.525,13163.165,11711.495,48545.87,28155.185000000005,2023-10-28,2023,10,28,5,10,301,0,weekend
69.86,4,54770.485,3157.48,13403.345,13660.3325,49369.96,30221.1575,2023-10-28,2023,10,28,5,11,301,0,weekend
67.9,4,53060.9975,3004.1725,13227.2325,13527.185,48227.42,29758.59,2023-10-28,2023,10,28,5,12,301,0,weekend
73.91,4,51378.945,2917.755,12751.7825,11599.8925,44861.42,27269.43,2023-10-28,2023,10,28,5,13,301,0,weekend
87.0,4,49990.405,2878.895,11699.05,8256.4525,41901.11,22834.3975,2023-10-28,2023,10,28,5,14,301,0,weekend
112.02,4,49825.0925,2905.915,10790.5325,4232.0275,39964.41,17928.475,2023-10-28,2023,10,28,5,15,301,0,weekend
139.8,4,50837.3425,3132.425,11048.72,979.2925,40767.79,15160.4375,2023-10-28,2023,10,28,5,16,301,0,weekend
148.96,4,52681.3025,3523.0375000000004,12360.725,15.18,42432.44,15898.9425,2023-10-28,2023,10,28,5,17,301,0,weekend
118.83,4,52420.735,3849.4575,14043.1825,0.0,44055.09,17892.64,2023-10-28,2023,10,28,5,18,301,0,weekend
90.35,4,49407.442500000005,4070.215,15682.6,0.0,44145.16,19752.815,2023-10-28,2023,10,28,5,19,301,0,weekend
83.51,4,46919.615000000005,4278.4275,16702.4375,0.0,43007.75,20980.865,2023-10-28,2023,10,28,5,20,301,0,weekend
75.48,4,44929.205,4435.4375,17257.38,0.0,42685.8,21692.8175,2023-10-28,2023,10,28,5,21,301,0,weekend
75.48,4,42175.6725,4459.3075,17983.405,0.0,41891.17,22442.7125,2023-10-28,2023,10,28,5,22,301,0,weekend
14.05,4,40115.708750000005,5319.9975,19363.62125,0.0,41437.865,5319.9975,2023-10-28,2023,10,28,5,23,301,0,weekend
0.96,4,38055.745,5633.805,20743.8375,0.0,40984.56,26377.6425,2023-10-29,2023,10,29,6,0,302,0,weekend
0.01,4,37052.2825,5980.1875,22405.825,0.0,41359.32,28386.0125,2023-10-29,2023,10,29,6,1,302,0,weekend
0.02,4,37014.7825,6169.5025000000005,23847.5675,0.0,42816.07,30017.07,2023-10-29,2023,10,29,6,2,302,0,weekend
-0.24,4,36744.4125,6015.0425,25149.035,0.0,43276.36,31164.0775,2023-10-29,2023,10,29,6,3,302,0,weekend
-0.28,4,37138.2125,5906.59,26508.355,0.0,44658.48,32414.945,2023-10-29,2023,10,29,6,4,302,0,weekend
-0.39,4,37538.365000000005,5903.9325,27811.095,0.0,46141.97,33715.027500000004,2023-10-29,2023,10,29,6,5,302,0,weekend
-0.36,4,38026.65,5550.2575,29711.0475,5.4825,48232.12,35266.7875,2023-10-29,2023,10,29,6,6,302,0,weekend
-0.07,4,39698.8625,5631.085,30545.19,871.825,51363.06,37048.1,2023-10-29,2023,10,29,6,7,302,0,weekend
0.01,4,42562.765,5335.1525,30976.9225,4050.88,57183.29,40362.955,2023-10-29,2023,10,29,6,8,302,0,weekend
0.0,4,46359.735,5312.7375,30849.3925,7923.775,61241.69,44085.905000000006,2023-10-29,2023,10,29,6,9,302,0,weekend
-0.21,4,48433.21,5541.1,30170.18,11240.7475,62798.75,46952.0275,2023-10-29,2023,10,29,6,10,302,0,weekend
-0.08,4,50067.26,5584.860000000001,29356.0825,13165.54,64499.85,48106.482500000006,2023-10-29,2023,10,29,6,11,302,0,weekend
-0.03,4,49833.375,5579.5925,28172.9025,13142.3125,63783.25,46894.8075,2023-10-29,2023,10,29,6,12,302,0,weekend
0.61,4,48022.935,5609.1675,26392.1425,11318.5975,60239.4,43319.9075,2023-10-29,2023,10,29,6,13,302,0,weekend
10.03,4,46079.225,5573.8425,24603.6875,8169.595,55049.01,38347.125,2023-10-29,2023,10,29,6,14,302,0,weekend
40.03,4,44997.0775,5684.075,23487.3475,4081.215,49990.53,33252.6375,2023-10-29,2023,10,29,6,15,302,0,weekend
76.92,4,45137.04,5533.29,23330.1775,913.3175,47500.89,29776.785000000003,2023-10-29,2023,10,29,6,16,302,0,weekend
83.9,4,46960.3075,5283.35,24110.3325,13.7825,48075.27,29407.465000000004,2023-10-29,2023,10,29,6,17,302,0,weekend
76.98,4,49923.8125,5080.9375,24953.87,0.25,49654.98,30035.0575,2023-10-29,2023,10,29,6,18,302,0,weekend
67.37,4,49856.5075,4808.014999999999,25648.105,0.0,51017.45,30456.12,2023-10-29,2023,10,29,6,19,302,0,weekend
62.16,4,47723.415,4826.4575,26256.0625,0.0,51701.85,31082.52,2023-10-29,2023,10,29,6,20,302,0,weekend
54.02,4,45439.895,4703.57,26793.28,0.0,51111.14,31496.85,2023-10-29,2023,10,29,6,21,302,0,weekend
51.94,4,44755.4875,4633.56,26608.98,0.0,50069.75,31242.54,2023-10-29,2023,10,29,6,22,302,0,weekend
51.94,4,42474.58,4760.035,26278.6,0.0,49255.12,31038.635,2023-10-29,2023,10,29,6,23,302,0,weekend
8.0,4,39092.155,5326.465,30616.32,0.0,51793.25,35942.785,2023-10-30,2023,10,30,0,0,303,0,weekday
8.17,4,37641.8475,5432.3575,29144.59,0.0,49921.68,34576.9475,2023-10-30,2023,10,30,0,1,303,0,weekday
8.36,4,37196.54,5518.9525,27096.845,0.0,48269.79,32615.7975,2023-10-30,2023,10,30,0,2,303,0,weekday
10.02,4,38138.08,5608.21,24762.605,0.0,46963.81,30370.815,2023-10-30,2023,10,30,0,3,303,0,weekday
14.78,4,40654.555,5607.015,22862.932500000003,0.0,47198.87,28469.9475,2023-10-30,2023,10,30,0,4,303,0,weekday
25.16,4,44523.2925,5609.1175,21432.0875,0.0,47477.01,27041.205,2023-10-30,2023,10,30,0,5,303,0,weekday
80.29,4,51618.48,5610.412499999999,20442.285,0.205,49979.0,26052.9025,2023-10-30,2023,10,30,0,6,303,0,weekday
105.91,4,56120.1725,5560.9475,19147.9225,912.48,55288.65,25621.35,2023-10-30,2023,10,30,0,7,303,0,weekday
111.0,4,59334.1625,5486.9,18024.0075,4375.4400000000005,60066.37,27886.347500000003,2023-10-30,2023,10,30,0,8,303,0,weekday
103.0,4,60881.74,5545.03,16526.2425,8844.9225,62627.96,30916.195,2023-10-30,2023,10,30,0,9,303,0,weekday
90.0,4,61971.29,5290.0375,14936.9,12608.64,62913.68,32835.5775,2023-10-30,2023,10,30,0,10,303,0,weekday
96.17,4,62663.4025,4595.8925,13419.97,14209.785,62143.13,32225.6475,2023-10-30,2023,10,30,0,11,303,0,weekday
102.54,4,62584.385,4456.700000000001,12010.8525,13334.845,60653.49,29802.3975,2023-10-30,2023,10,30,0,12,303,0,weekday
114.62,4,61668.125,4875.3375,10275.915,10413.08,57743.35,25564.3325,2023-10-30,2023,10,30,0,13,303,0,weekday
123.98,4,60638.2925,4808.9125,8330.08,6562.2325,53548.53,19701.225,2023-10-30,2023,10,30,0,14,303,0,weekday
139.45,4,59849.805,4444.4025,6905.2325,2978.545,50076.98,14328.18,2023-10-30,2023,10,30,0,15,303,0,weekday
144.93,4,59299.2125,3908.7775,6747.2475,594.1425,48810.07,11250.1675,2023-10-30,2023,10,30,0,16,303,0,weekday
165.84,4,60931.7075,3316.2425,7390.005,10.13,50503.6,10716.3775,2023-10-30,2023,10,30,0,17,303,0,weekday
171.0,4,61883.6675,2709.7025000000003,8195.96,0.0,50600.42,10905.6625,2023-10-30,2023,10,30,0,18,303,0,weekday
151.1,4,60648.9675,2211.9175,8907.855,0.0,50238.47,11119.7725,2023-10-30,2023,10,30,0,19,303,0,weekday
129.02,4,57230.415,1838.9075,9301.18,0.0,47344.6,11140.0875,2023-10-30,2023,10,30,0,20,303,0,weekday
117.27,4,53781.175,1506.1425,9770.505,0.0,44287.72,11276.6475,2023-10-30,2023,10,30,0,21,303,0,weekday
113.26,4,49400.99,1268.8425,9975.9275,0.0,40408.12,11244.77,2023-10-30,2023,10,30,0,22,303,0,weekday
113.26,4,45500.8225,1122.3075,10296.96,0.0,37453.65,11419.267499999998,2023-10-30,2023,10,30,0,23,303,0,weekday
86.05,4,42116.4225,708.0225,13224.7275,0.0,36840.64,13932.75,2023-10-31,2023,10,31,1,0,304,0,weekday
79.2,4,40540.725,972.625,14311.7025,0.0,37816.6,15284.3275,2023-10-31,2023,10,31,1,1,304,0,weekday
71.96,4,39749.8575,1384.1275,15970.935,0.0,39411.53,17355.0625,2023-10-31,2023,10,31,1,2,304,0,weekday
64.8,4,39811.3775,2024.9525,18049.555,0.0,41674.13,20074.5075,2023-10-31,2023,10,31,1,3,304,0,weekday
61.97,4,40597.5225,2694.3125,20083.5775,0.0,44537.64,22777.89,2023-10-31,2023,10,31,1,4,304,0,weekday
69.77,4,43838.405,3270.965,22012.8275,0.0,47483.3,25283.7925,2023-10-31,2023,10,31,1,5,304,0,weekday
88.48,4,49891.31,3627.425,24114.3175,0.035,51308.94,27741.7775,2023-10-31,2023,10,31,1,6,304,0,weekday
107.39,4,53549.2775,3679.805,24939.4825,352.58,55195.4,28971.8675,2023-10-31,2023,10,31,1,7,304,0,weekday
108.02,4,56166.57,3459.595,24906.295,2147.58,56785.07,30513.47,2023-10-31,2023,10,31,1,8,304,0,weekday
100.5,4,58523.795,3101.9625,24739.9525,4737.16,56932.72,32579.075,2023-10-31,2023,10,31,1,9,304,0,weekday
93.0,4,60073.945,2717.435,24379.0275,7013.3225,56226.75,34109.785,2023-10-31,2023,10,31,1,10,304,0,weekday
101.95,4,60688.2975,2344.1875,23302.3775,8429.4025,55245.86,34075.9675,2023-10-31,2023,10,31,1,11,304,0,weekday
101.49,4,60495.7975,2066.87,21952.0,8751.0175,53996.66,32769.8875,2023-10-31,2023,10,31,1,12,304,0,weekday
97.77,4,59847.275,1912.86,20394.7025,7960.92,50768.84,30268.4825,2023-10-31,2023,10,31,1,13,304,0,weekday
104.97,4,58574.43,1849.7275,17971.05,6049.7025,47937.97,25870.48,2023-10-31,2023,10,31,1,14,304,0,weekday
117.51,4,56573.5125,1751.0775,15247.095,3312.04,46354.82,20310.2125,2023-10-31,2023,10,31,1,15,304,0,weekday
135.11,4,55832.705,1621.33,13288.6125,761.545,46860.21,15671.4875,2023-10-31,2023,10,31,1,16,304,0,weekday
161.81,4,57361.4,1513.3775,12328.2225,6.8525,49242.05,13848.4525,2023-10-31,2023,10,31,1,17,304,0,weekday
172.04,4,58992.1425,1421.51,11787.2075,0.0,48739.34,13208.7175,2023-10-31,2023,10,31,1,18,304,0,weekday
152.92,4,58574.245,1341.3125,11651.0275,0.0,48555.88,12992.34,2023-10-31,2023,10,31,1,19,304,0,weekday
125.88,4,55107.2125,1267.755,11382.955,0.0,45265.93,12650.71,2023-10-31,2023,10,31,1,20,304,0,weekday
115.92,4,51649.325,1222.4325,11211.38,0.0,41705.8,12433.8125,2023-10-31,2023,10,31,1,21,304,0,weekday
104.92,4,49414.3225,1319.27,10965.015,0.0,39438.07,12284.285,2023-10-31,2023,10,31,1,22,304,0,weekday
104.92,4,45825.585,1562.715,10852.4675,0.0,36595.48,12415.1825,2023-10-31,2023,10,31,1,23,304,0,weekday
65.37,4,42241.33,2256.8475000000003,12386.8425,0.0,32995.33,14643.69,2023-11-01,2023,11,1,2,0,305,0,weekday
65.58,4,40474.3725,2733.4525,12121.32,0.0,33064.09,14854.7725,2023-11-01,2023,11,1,2,1,305,0,weekday
60.79,4,39618.9375,3263.5775,12189.12,0.0,33088.75,15452.6975,2023-11-01,2023,11,1,2,2,305,0,weekday
60.74,4,39983.0175,3634.2775,12487.345,0.0,33726.97,16121.6225,2023-11-01,2023,11,1,2,3,305,0,weekday
58.94,4,41078.1725,3756.3325,12747.8325,0.0,34547.12,16504.165,2023-11-01,2023,11,1,2,4,305,0,weekday
66.04,4,42488.745,3720.2875,12928.8,0.0,35815.66,16649.087499999998,2023-11-01,2023,11,1,2,5,305,0,weekday
78.97,4,44944.1125,3660.16,13247.9475,0.04,37886.89,16908.1475,2023-11-01,2023,11,1,2,6,305,0,weekday
85.56,4,47203.36,3717.3025,13442.88,971.6025,41892.09,18131.785,2023-11-01,2023,11,1,2,7,305,0,weekday
87.77,4,49895.48,3828.185,13572.095,4934.1875,46881.32,22334.4675,2023-11-01,2023,11,1,2,8,305,0,weekday
69.23,4,51970.295,4023.7725,13211.0175,10423.16,51488.04,27657.95,2023-11-01,2023,11,1,2,9,305,0,weekday
59.0,4,53519.8375,4124.45,12882.255,14994.6575,55739.1,32001.3625,2023-11-01,2023,11,1,2,10,305,0,weekday
51.4,4,54950.635,4292.7325,13233.6775,16965.9175,57684.23,34492.3275,2023-11-01,2023,11,1,2,11,305,0,weekday
47.64,4,54859.4425,4473.085,14324.3275,16416.985,58205.33,35214.3975,2023-11-01,2023,11,1,2,12,305,0,weekday
51.99,4,53272.885,4562.285,15410.25,13626.025,56716.67,33598.56,2023-11-01,2023,11,1,2,13,305,0,weekday
64.07,4,51485.67,4679.9325,16481.7975,9035.4825,53614.94,30197.2125,2023-11-01,2023,11,1,2,14,305,0,weekday
80.65,4,50825.0525,4861.6025,18440.6475,4166.0825,50917.31,27468.3325,2023-11-01,2023,11,1,2,15,305,0,weekday
78.97,4,50700.5475,5028.0275,21283.255,800.075,51461.22,27111.3575,2023-11-01,2023,11,1,2,16,305,0,weekday
84.95,4,53802.0775,5181.085,24052.26,18.0975,54033.57,29251.4425,2023-11-01,2023,11,1,2,17,305,0,weekday
79.5,4,54838.1025,5155.3375,26267.8125,0.0,56243.37,31423.15,2023-11-01,2023,11,1,2,18,305,0,weekday
66.57,4,53902.765,5124.535,27684.8,0.0,57843.28,32809.335,2023-11-01,2023,11,1,2,19,305,0,weekday
53.15,4,51169.765,5181.2125,28150.5875,0.0,57136.68,33331.8,2023-11-01,2023,11,1,2,20,305,0,weekday
39.51,4,48571.825,5192.950000000001,27924.1075,0.0,55695.01,33117.057499999995,2023-11-01,2023,11,1,2,21,305,0,weekday
34.17,4,46494.2375,5153.81,26755.1025,0.0,53272.7,31908.9125,2023-11-01,2023,11,1,2,22,305,0,weekday
34.17,4,44181.0775,5111.87,25530.13,0.0,50551.34,30642.0,2023-11-01,2023,11,1,2,23,305,0,weekday
21.4,4,42734.925,5099.139999999999,24770.3725,0.0,47380.01,29869.5125,2023-11-02,2023,11,2,3,0,306,0,weekday
16.97,4,41528.9125,5335.75,23795.7075,0.0,45949.06,29131.4575,2023-11-02,2023,11,2,3,1,306,0,weekday
15.38,4,40877.305,5352.1475,23528.705,0.0,45250.13,28880.8525,2023-11-02,2023,11,2,3,2,306,0,weekday
13.41,4,41621.835,5275.7,23968.9125,0.0,45573.75,29244.6125,2023-11-02,2023,11,2,3,3,306,0,weekday
14.49,4,43547.5075,5295.105,25234.79,0.0,47166.05,30529.895,2023-11-02,2023,11,2,3,4,306,0,weekday
22.52,4,47129.8475,5274.26,27043.115,0.0,50468.22,32317.375,2023-11-02,2023,11,2,3,5,306,0,weekday
69.57,4,53431.285,5037.2775,29699.08,0.0025,56115.66,34736.36,2023-11-02,2023,11,2,3,6,306,0,weekday
75.01,4,58010.52,4896.0375,32170.555,675.8625,60773.72,37742.455,2023-11-02,2023,11,2,3,7,306,0,weekday
78.32,4,60686.83,4801.105,33990.2575,3061.5025,66098.5,41852.865000000005,2023-11-02,2023,11,2,3,8,306,0,weekday
69.16,4,62154.6125,4485.105,34939.49,5705.9375,68745.99,45130.5325,2023-11-02,2023,11,2,3,9,306,0,weekday
60.08,4,63421.195,4189.695,35298.43,7892.764999999999,70212.14,47380.89,2023-11-02,2023,11,2,3,10,306,0,weekday
61.43,4,64594.825,4154.2675,35231.7475,9097.8675,70473.81,48483.8825,2023-11-02,2023,11,2,3,11,306,0,weekday
60.4,4,64543.1375,4220.085,34719.4275,8790.567500000001,70389.87,47730.08,2023-11-02,2023,11,2,3,12,306,0,weekday
59.36,4,63716.0,4321.245,33930.97,7304.065,68281.06,45556.280000000006,2023-11-02,2023,11,2,3,13,306,0,weekday
69.5,4,62630.905,4354.18,32971.0225,5107.28,64845.79,42432.4825,2023-11-02,2023,11,2,3,14,306,0,weekday
76.08,4,61343.7175,4477.255,32064.765,2527.545,61844.9,39069.565,2023-11-02,2023,11,2,3,15,306,0,weekday
79.43,4,60610.8825,4554.225,31312.37,589.9875000000001,60268.02,36456.5825,2023-11-02,2023,11,2,3,16,306,0,weekday
87.26,4,61705.96000000001,4513.09,30404.18,17.6525,61576.68,34934.9225,2023-11-02,2023,11,2,3,17,306,0,weekday
97.95,4,62458.537500000006,4434.4825,29274.6725,0.0,62067.89,33709.155,2023-11-02,2023,11,2,3,18,306,0,weekday
93.84,4,61312.4325,4348.1,28076.54,0.0,60996.96,32424.64,2023-11-02,2023,11,2,3,19,306,0,weekday
87.76,4,57811.475,4674.8675,26418.1625,0.0,57295.58,31093.03,2023-11-02,2023,11,2,3,20,306,0,weekday
75.95,4,54139.9775,4684.1525,24301.5075,0.0,52836.57,28985.66,2023-11-02,2023,11,2,3,21,306,0,weekday
72.27,4,50931.4225,4581.1275000000005,21763.3175,0.0,48543.63,26344.445,2023-11-02,2023,11,2,3,22,306,0,weekday
72.27,4,47059.635,4511.995,19827.2875,0.0,45520.59,24339.2825,2023-11-02,2023,11,2,3,23,306,0,weekday
15.17,4,45753.025,5066.445,24774.585,0.0,49252.22,29841.03,2023-11-03,2023,11,3,4,0,307,0,weekday
11.47,4,44229.052500000005,5060.7475,23959.3225,0.0,48011.98,29020.07,2023-11-03,2023,11,3,4,1,307,0,weekday
10.0,4,43521.85,4380.2625,23380.1425,0.0,47234.8,27760.405,2023-11-03,2023,11,3,4,2,307,0,weekday
5.73,4,44072.2425,4388.795,22851.8125,0.0,47023.88,27240.6075,2023-11-03,2023,11,3,4,3,307,0,weekday
9.73,4,45862.5975,4400.24,22603.075,0.0,47668.22,27003.315,2023-11-03,2023,11,3,4,4,307,0,weekday
23.6,4,49145.8675,4432.615,22524.05,0.0,49234.05,26956.665,2023-11-03,2023,11,3,4,5,307,0,weekday
61.58,4,55348.2325,4452.6775,22849.52,0.0,52224.45,27302.1975,2023-11-03,2023,11,3,4,6,307,0,weekday
89.8,4,60111.4075,4457.6425,22995.4725,463.0275,55592.02,27916.1425,2023-11-03,2023,11,3,4,7,307,0,weekday
95.02,4,62969.16,4694.48,23258.585,2778.1425,59545.68,30731.2075,2023-11-03,2023,11,3,4,8,307,0,weekday
89.59,4,64083.8925,4594.02,23566.455,6393.8725,62018.01,34554.3475,2023-11-03,2023,11,3,4,9,307,0,weekday
82.79,4,64810.575,4273.6475,24195.665,9763.1675,63844.25,38232.48,2023-11-03,2023,11,3,4,10,307,0,weekday
71.36,4,65124.1275,4304.955,24644.5225,11660.9175,64336.87,40610.395,2023-11-03,2023,11,3,4,11,307,0,weekday
61.67,4,64827.705,4364.4625,24560.955,11777.6,63676.87,40703.0175,2023-11-03,2023,11,3,4,12,307,0,weekday
60.71,4,63684.4775,4444.7375,23921.6425,10448.48,61780.1,38814.86,2023-11-03,2023,11,3,4,13,307,0,weekday
64.72,4,62249.785,4630.53,22759.78,7692.005,58111.34,35082.314999999995,2023-11-03,2023,11,3,4,14,307,0,weekday
69.02,4,61282.735,4944.325,21544.8725,4009.1525,54336.63,30498.35,2023-11-03,2023,11,3,4,15,307,0,weekday
81.95,4,60519.6225,5044.9425,21395.2575,829.5325,53170.12,27269.7325,2023-11-03,2023,11,3,4,16,307,0,weekday
88.0,4,62089.1475,4884.295,22652.7375,3.6625,55566.1,27540.695,2023-11-03,2023,11,3,4,17,307,0,weekday
89.25,4,62648.58,4913.04,24371.4,0.0,57613.17,29284.44,2023-11-03,2023,11,3,4,18,307,0,weekday
88.23,4,60830.2,4944.9975,26007.1175,0.0,60625.63,30952.115,2023-11-03,2023,11,3,4,19,307,0,weekday
69.07,4,57130.9225,4971.2825,27109.9175,0.0,60074.36,32081.2,2023-11-03,2023,11,3,4,20,307,0,weekday
53.13,4,53432.6375,4931.1925,27751.815,0.0,58340.22,32683.0075,2023-11-03,2023,11,3,4,21,307,0,weekday
45.53,4,50278.1975,4915.4625,27833.9575,0.0,56945.46,32749.42,2023-11-03,2023,11,3,4,22,307,0,weekday
45.53,4,46760.7625,4921.45,28229.935,0.0,56195.82,33151.385,2023-11-03,2023,11,3,4,23,307,0,weekday
45.72,4,43646.605,4893.295,22518.365,0.0,47680.27,27411.660000000003,2023-11-04,2023,11,4,5,0,308,0,weekend
32.06,4,41933.9125,4728.95,23020.775,0.0,47320.98,27749.725,2023-11-04,2023,11,4,5,1,308,0,weekend
30.0,4,41041.5625,4902.165,23561.6125,0.0,47398.47,28463.7775,2023-11-04,2023,11,4,5,2,308,0,weekend
22.01,4,40857.285,5069.7725,23908.495,0.0,47341.06,28978.2675,2023-11-04,2023,11,4,5,3,308,0,weekend
19.19,4,41214.965,5172.36,24023.1625,0.0,48148.71,29195.5225,2023-11-04,2023,11,4,5,4,308,0,weekend
15.4,4,42242.6,5185.3225,24158.16,0.0,48837.77,29343.4825,2023-11-04,2023,11,4,5,5,308,0,weekend
16.13,4,43858.3675,5142.8125,24671.0775,0.0,49658.26,29813.89,2023-11-04,2023,11,4,5,6,308,0,weekend
25.08,4,46093.3925,5063.775,24636.7725,1049.5525,50116.83,30750.1,2023-11-04,2023,11,4,5,7,308,0,weekend
25.85,4,49217.3775,5009.1375,24227.4325,5656.4875,54396.98,34893.0575,2023-11-04,2023,11,4,5,8,308,0,weekend
20.0,4,52080.235,5010.3675,23346.58,11766.9875,59324.28,40123.935,2023-11-04,2023,11,4,5,9,308,0,weekend
13.95,4,54194.6725,4935.1625,23144.7425,16008.575,62764.84,44088.48,2023-11-04,2023,11,4,5,10,308,0,weekend
15.2,4,55036.845,4862.21,24066.1875,17123.0275,64407.38,46051.425,2023-11-04,2023,11,4,5,11,308,0,weekend
